0	 0.619389 	 -1.#IND 	 -1.#IND 
19000	 0.107723 	 11.8946 	 14.3397 
19100	 0.112905 	 11.5673 	 12.1035 
19200	 0.0950062 	 11.9973 	 13.5127 
19300	 0.130373 	 11.3358 	 12.6838 
19400	 0.142156 	 10.428 	 10.5039 
19500	 0.108129 	 11.316 	 10.251 
19600	 0.0926192 	 11.924 	 13.2569 
19700	 0.0954393 	 10.9038 	 11.1452 
19800	 0.0805596 	 13.2008 	 14.22 
19900	 0.100248 	 14.3726 	 14.9791 
20000	 0.0995115 	 13.6904 	 17.3866 
20100	 0.153992 	 8.73645 	 8.57132 
20200	 0.105868 	 9.64661 	 11.5332 
20300	 0.109189 	 11.6518 	 13.4329 
20400	 0.120109 	 12.3036 	 12.6854 
20500	 0.151953 	 12.4469 	 11.9859 
20600	 0.0839145 	 12.2224 	 14.3118 
20700	 0.0585392 	 11.4201 	 12.6678 
20800	 0.0978371 	 12.1789 	 14.8011 
20900	 0.134152 	 11.123 	 13.0579 
21000	 0.120825 	 10.5317 	 11.5457 
21100	 0.0727845 	 10.2037 	 9.93724 
21200	 0.10469 	 11.8515 	 13.2 
21300	 0.0786778 	 11.6627 	 12.5589 
21400	 0.10115 	 10.5506 	 11.1433 
21500	 0.122599 	 11.3545 	 11.4428 
21600	 0.0818718 	 11.871 	 11.7533 
21700	 0.108368 	 11.7384 	 11.8136 
21800	 0.096863 	 11.8187 	 15.6412 
21900	 0.0830262 	 11.4092 	 12.9929 
22000	 0.117503 	 12.0579 	 15.4638 
22100	 0.0764855 	 11.6452 	 12.8625 
22200	 0.0802639 	 14.6997 	 15.4447 
22300	 0.0943098 	 13.8492 	 15.9282 
22400	 0.112153 	 11.1809 	 12.1996 
22500	 0.0973907 	 11.3796 	 14.87 
22600	 0.0975211 	 13.4509 	 14.4689 
22700	 0.0717558 	 8.90074 	 9.47862 
22800	 0.09544 	 12.8742 	 14.5736 
22900	 0.121183 	 11.7632 	 12.7591 
23000	 0.0942932 	 11.6143 	 12.2289 
23100	 0.0905867 	 9.6807 	 11.201 
23200	 0.0898431 	 12.3685 	 10.7055 
23300	 0.123032 	 12.8801 	 11.7399 
23400	 0.0987467 	 10.8462 	 11.6485 
23500	 0.112245 	 11.3476 	 11.5841 
23600	 0.108373 	 9.57159 	 10.1381 
23700	 0.0793345 	 11.6983 	 12.0445 
23800	 0.106747 	 10.3041 	 12.1588 
23900	 0.112645 	 11.3055 	 12.6548 
24000	 0.0963389 	 10.4513 	 11.1897 
24100	 0.120603 	 12.8635 	 11.8716 
24200	 0.0979408 	 9.47395 	 10.5466 
24300	 0.115339 	 11.8714 	 14.5794 
24400	 0.0775524 	 10.4433 	 11.3561 
24500	 0.11666 	 12.8987 	 16.1595 
24600	 0.10383 	 11.421 	 12.7016 
24700	 0.0823365 	 10.1606 	 11.1864 
24800	 0.0914059 	 10.4112 	 13.7193 
24900	 0.104554 	 10.3397 	 10.5571 
25000	 0.115815 	 12.338 	 14.5825 
25100	 0.0903273 	 10.9425 	 12.8867 
25200	 0.0707908 	 9.69542 	 11.0677 
25300	 0.10016 	 12.7872 	 14.9896 
25400	 0.115685 	 10.2874 	 12.3709 
25500	 0.138999 	 13.4203 	 15.0496 
25600	 0.108185 	 11.241 	 12.221 
25700	 0.086522 	 10.4098 	 9.62245 
25800	 0.102173 	 12.5845 	 13.9303 
25900	 0.0936493 	 10.3209 	 10.2393 
26000	 0.0903839 	 10.8404 	 10.2357 
26100	 0.0753735 	 7.5215 	 8.56033 
26200	 0.104406 	 13.8494 	 12.7796 
26300	 0.0967721 	 12.564 	 15.8707 
26400	 0.0672823 	 10.8716 	 10.3355 
26500	 0.0912627 	 8.44789 	 8.9896 
26600	 0.116811 	 11.4022 	 13.6558 
26700	 0.0990783 	 11.014 	 10.6972 
26800	 0.102956 	 13.3674 	 13.1217 
