0	 0.60638 	 -1.#IND 	 -1.#IND 
22600	 0.0416105 	 5.78333 	 7.40741 
22700	 0.0444697 	 5.27982 	 6.7005 
22800	 0.0476602 	 4.85103 	 4.467 
22900	 0.0663055 	 4.81309 	 4.78249 
23000	 0.0658816 	 4.58944 	 5.45033 
23100	 0.0543552 	 4.98781 	 5.19478 
23200	 0.0346752 	 3.79122 	 3.93666 
23300	 0.0544575 	 5.04321 	 5.16211 
23400	 0.0614085 	 3.51596 	 3.75819 
23500	 0.0639805 	 4.98374 	 5.05114 
23600	 0.0533171 	 4.13829 	 4.50779 
23700	 0.0434805 	 4.53346 	 4.94935 
23800	 0.0568975 	 4.39855 	 4.86728 
23900	 0.0514407 	 4.77407 	 4.56408 
24000	 0.0569676 	 5.75092 	 6.74714 
24100	 0.0545128 	 4.12203 	 4.45395 
24200	 0.0388577 	 4.64877 	 4.41878 
24300	 0.0677587 	 3.88868 	 4.69886 
24400	 0.0318507 	 4.53497 	 5.01163 
24500	 0.0559585 	 4.95328 	 4.6998 
24600	 0.0649519 	 4.54732 	 4.72108 
24700	 0.0415981 	 3.9492 	 4.47794 
24800	 0.0518207 	 4.42351 	 5.17073 
24900	 0.0593682 	 4.35244 	 5.03844 
25000	 0.0675525 	 4.86633 	 5.83129 
25100	 0.045364 	 4.48069 	 4.77675 
25200	 0.03968 	 4.54759 	 5.27315 
25300	 0.0410834 	 4.0947 	 4.90403 
25400	 0.0417253 	 4.3068 	 4.4186 
25500	 0.0663709 	 4.47768 	 4.8826 
25600	 0.0485748 	 4.84044 	 5.05763 
25700	 0.0493933 	 4.02786 	 4.03644 
25800	 0.0432182 	 5.49266 	 5.66203 
25900	 0.0603808 	 4.06018 	 4.21829 
26000	 0.060742 	 4.60749 	 5.25649 
26100	 0.0555334 	 4.66925 	 5.26649 
26200	 0.0415787 	 4.07278 	 4.03441 
26300	 0.0449317 	 4.60882 	 5.41184 
26400	 0.0365207 	 4.82983 	 4.89559 
26500	 0.0393182 	 4.40391 	 5.08366 
26600	 0.0641709 	 4.87105 	 5.41655 
26700	 0.0550036 	 5.14655 	 5.44377 
26800	 0.0448064 	 5.16743 	 5.6712 
26900	 0.0460185 	 4.68908 	 5.66829 
27000	 0.0568781 	 4.36434 	 4.59809 
27100	 0.061395 	 4.52111 	 4.11488 
27200	 0.0579578 	 5.2356 	 6.72223 
27300	 0.0420783 	 4.8153 	 5.46416 
27400	 0.0578316 	 3.59841 	 3.98207 
27500	 0.0526664 	 4.51838 	 4.66397 
27600	 0.029087 	 4.92684 	 5.76291 
27700	 0.065524 	 5.77587 	 6.15527 
27800	 0.0505129 	 4.21535 	 4.77701 
27900	 0.0414884 	 4.2442 	 4.81061 
28000	 0.0677754 	 4.93884 	 5.34695 
28100	 0.0476665 	 4.51674 	 4.53846 
28200	 0.0308189 	 4.65581 	 4.89075 
28300	 0.0496658 	 4.48872 	 4.98808 
28400	 0.0472395 	 4.1419 	 3.88789 
28500	 0.0337362 	 3.93197 	 4.24037 
28600	 0.0383016 	 3.87431 	 4.04219 
28700	 0.0434268 	 5.27989 	 6.26759 
28800	 0.0494858 	 4.05817 	 4.2386 
28900	 0.0573618 	 3.68986 	 3.75174 
29000	 0.0417664 	 4.10477 	 4.44248 
29100	 0.0388997 	 3.89843 	 4.62266 
29200	 0.0425299 	 4.78971 	 4.87367 
29300	 0.0618749 	 4.1223 	 4.59112 
29400	 0.03508 	 4.06862 	 4.37615 
29500	 0.0612848 	 3.93352 	 4.03807 
29600	 0.0743707 	 4.77661 	 4.42647 
29700	 0.0471947 	 4.81826 	 5.33806 
