0	 0.631073 	 -1.#IND 	 -1.#IND 
19400	 0.0570699 	 5.05899 	 6.59971 
19500	 0.0443774 	 5.14189 	 5.75261 
19600	 0.0587924 	 5.30563 	 5.8679 
19700	 0.0480429 	 4.47823 	 5.0092 
19800	 0.0444058 	 3.93965 	 4.51797 
19900	 0.0631448 	 4.31546 	 4.48959 
20000	 0.044676 	 4.74503 	 5.1287 
20100	 0.0725639 	 3.83434 	 4.08168 
20200	 0.05596 	 4.76714 	 5.07903 
20300	 0.0436218 	 4.98061 	 5.87059 
20400	 0.0621884 	 4.49561 	 5.36202 
20500	 0.0820642 	 5.71717 	 6.33047 
20600	 0.0481782 	 4.37504 	 4.12437 
20700	 0.0441817 	 4.66204 	 4.97734 
20800	 0.0537501 	 4.64943 	 5.60606 
20900	 0.0596183 	 5.03939 	 5.12513 
21000	 0.0678707 	 3.69132 	 3.71774 
21100	 0.0374714 	 4.21692 	 4.83275 
21200	 0.0448969 	 4.61459 	 5.14927 
21300	 0.0336209 	 5.36581 	 5.89257 
21400	 0.0689325 	 3.80107 	 4.58415 
21500	 0.0661022 	 3.95743 	 4.38302 
21600	 0.0457528 	 4.12318 	 4.1645 
21700	 0.078497 	 4.63465 	 5.3664 
21800	 0.0344713 	 3.68318 	 4.47617 
21900	 0.0321099 	 4.16385 	 4.79956 
22000	 0.0643294 	 3.84066 	 4.18889 
22100	 0.0492144 	 3.84879 	 4.49957 
22200	 0.0565966 	 4.94693 	 5.55346 
22300	 0.0459755 	 4.77448 	 5.19045 
22400	 0.0475724 	 4.11164 	 4.63131 
22500	 0.0472093 	 4.31845 	 4.64223 
22600	 0.0426264 	 4.22824 	 4.73616 
22700	 0.0502758 	 4.21352 	 4.358 
22800	 0.0425987 	 5.06667 	 5.94327 
22900	 0.0660022 	 4.06339 	 4.41114 
23000	 0.0660386 	 4.66385 	 4.97966 
23100	 0.0449468 	 4.10491 	 4.12544 
23200	 0.0381827 	 4.57771 	 5.27439 
23300	 0.0414881 	 5.47065 	 5.42462 
23400	 0.064381 	 3.93516 	 4.14924 
23500	 0.0604188 	 4.24886 	 4.88693 
23600	 0.0572999 	 5.14502 	 5.9618 
23700	 0.0361368 	 5.01473 	 5.52752 
23800	 0.053442 	 4.22688 	 4.06138 
23900	 0.0579297 	 4.12351 	 4.07471 
24000	 0.0502825 	 3.86674 	 3.85171 
24100	 0.0631662 	 4.16691 	 4.33646 
24200	 0.0352229 	 3.63179 	 3.7472 
24300	 0.0735326 	 3.82956 	 4.58727 
24400	 0.0338355 	 4.73485 	 5.45168 
24500	 0.0537943 	 4.68977 	 4.87531 
24600	 0.0586038 	 4.14451 	 4.55941 
24700	 0.0389501 	 3.84652 	 4.96735 
24800	 0.0588379 	 4.76608 	 5.52328 
24900	 0.0385724 	 4.46449 	 4.87528 
25000	 0.0578005 	 4.83401 	 5.28521 
25100	 0.0445875 	 4.16097 	 4.79885 
25200	 0.0307866 	 4.03989 	 4.57108 
25300	 0.0464113 	 4.41052 	 4.78778 
25400	 0.042611 	 3.46225 	 3.39725 
25500	 0.0652641 	 4.80188 	 5.50543 
25600	 0.0470704 	 4.17087 	 5.03522 
25700	 0.0475738 	 4.07507 	 4.45882 
25800	 0.0564196 	 4.67 	 4.81678 
25900	 0.0655803 	 3.95321 	 4.07765 
26000	 0.0648966 	 4.68199 	 4.90036 
26100	 0.0508665 	 4.452 	 5.22319 
26200	 0.0416973 	 4.53171 	 5.10255 
26300	 0.0500121 	 4.00609 	 4.58806 
26400	 0.0377749 	 3.99726 	 4.39367 
26500	 0.0353038 	 4.50969 	 4.69886 
26600	 0.0661743 	 3.91851 	 4.06035 
26700	 0.0561804 	 4.59449 	 4.59837 
26800	 0.0386611 	 5.04451 	 4.97707 
26900	 0.0466543 	 3.93068 	 4.12079 
27000	 0.0615185 	 3.85603 	 4.87508 
27100	 0.0560158 	 3.08455 	 3.11138 
27200	 0.0507623 	 4.34945 	 4.70983 
27300	 0.0339562 	 4.10494 	 5.00356 
27400	 0.0591972 	 4.83692 	 5.02307 
27500	 0.0473223 	 4.32255 	 5.34944 
27600	 0.031365 	 4.23884 	 4.27896 
27700	 0.0531395 	 4.72349 	 5.7873 
27800	 0.0511639 	 4.38937 	 4.48764 
27900	 0.0452889 	 4.47534 	 4.3681 
28000	 0.0697608 	 4.82005 	 5.47376 
28100	 0.0541195 	 4.66173 	 5.96982 
28200	 0.0308497 	 4.14813 	 4.51074 
28300	 0.051982 	 3.92721 	 4.60611 
28400	 0.0407365 	 3.62182 	 3.75887 
28500	 0.0328583 	 4.0482 	 4.19458 
28600	 0.0358573 	 3.43152 	 2.81345 
28700	 0.039117 	 3.47477 	 3.971 
28800	 0.0502322 	 4.2599 	 4.92011 
28900	 0.0481579 	 4.04297 	 4.74659 
29000	 0.0400572 	 3.74111 	 3.92173 
29100	 0.0272481 	 4.11836 	 4.95993 
29200	 0.0421838 	 4.31551 	 4.57861 
29300	 0.0557498 	 3.91061 	 4.30876 
29400	 0.0408597 	 3.8875 	 3.98307 
29500	 0.0606045 	 3.79199 	 3.86496 
29600	 0.0706117 	 4.01076 	 4.51182 
29700	 0.0455257 	 4.95661 	 6.34241 
29800	 0.0521787 	 4.09314 	 4.5352 
29900	 0.046849 	 4.03279 	 4.6208 
30000	 0.0524396 	 3.89626 	 4.37206 
30100	 0.0290752 	 4.71499 	 4.64367 
30200	 0.0351989 	 4.49656 	 4.75695 
30300	 0.0377263 	 4.09464 	 4.42649 
30400	 0.0332859 	 4.36029 	 5.0521 
30500	 0.0359156 	 3.87229 	 3.92044 
30600	 0.0517725 	 4.82493 	 5.6408 
30700	 0.0517165 	 3.85035 	 4.2252 
30800	 0.0314846 	 3.76605 	 3.8522 
30900	 0.0425806 	 4.38869 	 5.77679 
31000	 0.0433732 	 5.16496 	 6.06725 
31100	 0.0484387 	 4.81604 	 5.53732 
31200	 0.0350907 	 4.15349 	 4.74915 
31300	 0.0476475 	 3.2929 	 3.31325 
31400	 0.0547374 	 3.52093 	 3.86676 
31500	 0.0743791 	 5.22096 	 5.9888 
31600	 0.0541216 	 4.64159 	 5.04636 
31700	 0.0515876 	 4.78358 	 4.53926 
31800	 0.0475464 	 3.90243 	 4.08638 
31900	 0.0384286 	 3.83797 	 4.42784 
32000	 0.0334642 	 3.61056 	 4.23263 
32100	 0.0622606 	 3.88263 	 4.25868 
32200	 0.0412746 	 4.208 	 5.10932 
32300	 0.0481256 	 4.96707 	 5.37752 
32400	 0.0267825 	 4.30387 	 4.30034 
